1. YEAR,2. TRIFD,3. FRS ID,4. FACILITY NAME,5. STREET ADDRESS,6. CITY,7. COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,12. LATITUDE,13. LONGITUDE,14. FEDERAL FACILITY,15. INDUSTRY SECTOR CODE,16. INDUSTRY SECTOR,17. PRIMARY SIC,18. SIC 2,19. SIC 3,20. SIC 4,21. SIC 5,22. SIC 6,23. PRIMARY NAICS,24. NAICS 2,25. NAICS 3,26. NAICS 4,27. NAICS 5,28. NAICS 6,29. DOC_CTRL_NUM,30. CHEMICAL,31. CAS #/COMPOUND ID,32. SRS ID,33. CLEAN AIR ACT CHEMICAL,34. CLASSIFICATION,35. METAL,36. METAL CATEGORY,37. CARCINOGEN,38. FORM TYPE,39. UNIT OF MEASURE,40. 5.1 - FUGITIVE AIR,41. 5.2 - STACK AIR,42. 5.3 - WATER,43. 5.4 - UNDERGROUND,44. 5.4.1 - UNDERGROUND CL I,45. 5.4.2 - UNDERGROUND C II-V,46. 5.5.1 - LANDFILLS,47. 5.5.1A - RCRA C LANDFILL,48. 5.5.1B - OTHER LANDFILLS,49. 5.5.2 - LAND TREATMENT,50. 5.5.3 - SURFACE IMPNDMNT,51. 5.5.3A - RCRA SURFACE IM,52. 5.5.3B - OTHER SURFACE I,53. 5.5.4 - OTHER DISPOSAL,54. ON-SITE RELEASE TOTAL,55. 6.1 - POTW - TRNS RLSE,56. 6.1 - POTW - TRNS TRT,57. POTW - TOTAL TRANSFERS,58. 6.2 - M10,59. 6.2 - M41,60. 6.2 - M62,61. 6.2 - M40 METAL,62. 6.2 - M61 METAL,63. 6.2 - M71,64. 6.2 - M81,65. 6.2 - M82,66. 6.2 - M72,67. 6.2 - M63,68. 6.2 - M66,69. 6.2 - M67,70. 6.2 - M64,71. 6.2 - M65,72. 6.2 - M73,73. 6.2 - M79,74. 6.2 - M90,75. 6.2 - M94,76. 6.2 - M99,77. OFF-SITE RELEASE TOTAL,78. 6.2 - M20,79. 6.2 - M24,80. 6.2 - M26,81. 6.2 - M28,82. 6.2 - M93,83. OFF-SITE RECYCLED TOTAL,84. 6.2 - M56,85. 6.2 - M92,86. OFF-SITE ENERGY RECOVERY T,87. 6.2 - M40 NON-METAL,88. 6.2 - M50,89. 6.2 - M54,90. 6.2 - M61 NON-METAL,91. 6.2 - M69,92. 6.2 - M95,93. OFF-SITE TREATED TOTAL,94. 6.2 - UNCLASSIFIED,95. 6.2 - TOTAL TRANSFER,96. TOTAL RELEASES,97. 8.1 - RELEASES,98. 8.1A - ON-SITE CONTAINED,99. 8.1B - ON-SITE OTHER ,100. 8.1C - OFF-SITE CONTAIN,101. 8.1D - OFF-SITE OTHER R,102. 8.2 - ENERGY RECOVER ON,103. 8.3 - ENERGY RECOVER OF,104. 8.4 - RECYCLING ON SITE,105. 8.5 - RECYCLING OFF SIT,106. 8.6 - TREATMENT ON SITE,107. 8.7 - TREATMENT OFF SITE,108. PRODUCTION WSTE (8.1-8.7),109. 8.8 - ONE-TIME RELEASE,110. PROD_RATIO_OR_ ACTIVITY,111. 8.9 - PRODUCTION RATIO,112. PARENT CO NAME,113. PARENT CO DB NUM,
"2018","91739TMCXX12459","110000477788","TAMCO","12459 ARROW RT STE B","RANCHO CUCAMONGA","SAN BERNARDINO","CA","91739","","","34.09787","-117.529362","NO","331","Primary Metals","","","","","","","331110","","","","","","1318217388026","VANADIUM COMPOUNDS","N770","755389","NO","TRI","YES","1","NO","R","Pounds","0","2.375","0","0","0","0","0","0","0","0","0","0","0","0","2.375","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1877","36","0","0","1913","0","0","0","0","0","0","0","0","0","0","0","1913","2.375","0","0","2.375","0","0","0","0","0","1913","0","0","1915.375","","PRODUCTION","1.05","CMC STEEL FABRICATORS INC","194081451"
"2018","9457WRLQDL1391S","110041623641","AIR LIQUIDE LARGE INDUSTRIES US LP - RODEO HYDROGEN PLANT","1391 SAN PABLO AVENUE","RODEO","CONTRA COSTA","CA","94572","","","38.047952","-122.256895","NO","325","Chemicals","","","","","","","325120","","","","","","1318217174933","METHANOL","000067561","4283","YES","TRI","NO","0","NO","R","Pounds","0","830","0","0","0","0","0","0","0","0","0","0","0","0","830","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","830","0","0","830","0","0","0","0","0","0","0","0","830","","PRODUCTION","1.03","AMERICAN AIR LIQUIDE HOLDINGS INC","195995761"
"2018","90001LLYSC1960E","110041482534","ALLOYS CLEANING INC","1960 E GAGE AVE","LOS ANGELES","LOS ANGELES","CA","90001","","","33.98188","-118.23687","NO","332","Fabricated Metals","","","","","","","332813","","","","","","1318216688465","NITRIC ACID","007697372","152686","NO","TRI","NO","0","NO","R","Pounds","5","5","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","10","0","0","0","0","0","0","330000","0","330010","","","","NA",""
"2018","90061TSCLS13500","110017216966","PHILLIPS 66 LOS ANGELES TERMINAL","13500 S BROADWAY","LOS ANGELES","LOS ANGELES","CA","90061","","","33.90916","-118.27841","NO","4247","Petroleum Bulk Terminals","","","","","","","424710","324191","","","","","1318217377124","TOLUENE","000108883","25452","YES","TRI","NO","0","NO","R","Pounds","400","310","0","0","0","0","0","0","0","0","0","0","0","0","710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","2","710","0","0","710","0","0","0","0","0","0","0","2","712","1","PRODUCTION","1.45","PHILLIPS 66 CO","078378508"
"2018","92020GGKTR203NJ","110000478554","TRIUMPH FABRICATIONS - SAN DIEGO","203 N JOHNSON AVE","EL CAJON","SAN DIEGO","CA","92020","","","32.7966","-116.97104","NO","336","Transportation Equipment","","","","","","","336411","","","","","","1318216880637","NICKEL","007440020","149674","YES","TRI","YES","1","YES","R","Pounds","0","0",".1","0","0","0","0","0","0","0","0","0","0","0",".1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","33889","33889","0","0","0","0","0","0","0","0","0","0","0","33889",".1","0","0",".1","0","0","0","0","0","33889","0","0","33889.1","","PRODUCTION",".6","TRIUMPH GROUP INC","807636451"
"2018","90745NLCCH2111E","110000476137","NALCO CO - CARSON","2111 E DOMINGUEZ ST","LONG BEACH","LOS ANGELES","CA","90810","","","33.83922","-118.23044","NO","325","Chemicals","","","","","","","325199","","","","","","1318217097361","XYLENE (MIXED ISOMERS)","001330207","84970","YES","TRI","NO","0","NO","R","Pounds","1.45","1.69","0","0","0","0","0","0","0","0","0","0","0","0","3.14","3.041","0","3.041","0","0","0","0","0","0","0","0","0","0","0","0","0",".036","0","0","0","0","0","3.077","0","0","0","0","0","0","0","0","0","0","2633.18","0","0","0","0","2633.18","0","2633.216","6.217","0","0","3.14",".036","3.041","0","0","0","0","0","2633.18","2639.397","","ACTIVITY",".43","ECOLAB INC","NA"
"2018","94533BLLPC2400H","110000498051","BALL METAL BEVERAGE CONTAINER CORP","2400 HUNTINGTON DR","FAIRFIELD","SOLANO","CA","94533","","","38.27793","-121.97399","NO","332","Fabricated Metals","","","","","","","332431","","","","","","1318216826178","N-BUTYL ALCOHOL","000071363","4739","NO","TRI","NO","0","NO","R","Pounds","21000","35000","0","0","0","0","0","0","0","0","0","0","0","0","56000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","252","252","0","0","0","0","0","0","0","0","252","56000","0","0","56000","0","0","0","252","0","0","187000","0","243252","","PRODUCTION",".89","BALL CORP","006419147"
"2018","91331MCPRD12306","110000476869","MOC PRODUCTS CO INC","12306 MONTAGUE ST","PACOIMA","LOS ANGELES","CA","91331","","","34.25483","-118.40135","NO","325","Chemicals","","","","","","","325199","325180","","","","","1318217295245","1,2,4-TRIMETHYLBENZENE","000095636","16261","NO","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","NA",""
"2018","91746LGHTM13329","110000477939","LIGHT METALS INC","13329 ECTOR ST","CITY OF INDUSTRY","LOS ANGELES","CA","91746","","","34.057","-117.988","NO","331","Primary Metals","","","","","","","331314","","","","","","1318216913842","LEAD","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","0",".73","0","0","0","0","0","0","0","0","0","0","0","0",".73","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","73","0","0","0","0","0","0","73","0","557","0","0","0","557","0","0","0","0","0","0","0","0","0","0","0","630","73.73","0","0",".73","73","0","0","0","0","557","0","0","630.73","","PRODUCTION","1.02","CUSTOM ALLOY SALES INC","063832455"
"2018","90745NLCCH2111E","110000476137","NALCO CO - CARSON","2111 E DOMINGUEZ ST","LONG BEACH","LOS ANGELES","CA","90810","","","33.83922","-118.23044","NO","325","Chemicals","","","","","","","325199","","","","","","1318217097322","ETHYLENE GLYCOL","000107211","24257","YES","TRI","NO","0","NO","R","Pounds",".014",".002","0","0","0","0","0","0","0","0","0","0","0","0",".016",".1943","0",".1943","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".1943","0","0","0","0","0","0","0","0","0","0","192.13","0","0","0","0","192.13","0","192.13",".2103","0","0",".016","0",".1943","0","0","0","0","0","192.13","192.3403","","ACTIVITY",".86","ECOLAB INC","NA"
"2018","94303FRDRS3825F","110000910220","SPACE SYSTEMS/LORAL LLC B4","3825 FABIAN WAY","PALO ALTO","SANTA CLARA","CA","94303","","","37.42779","-122.10427","NO","336","Transportation Equipment","","","","","","","336414","","","","","","1318217123696","LEAD","007439921","149583","YES","PBT","YES","1","YES","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","4","0","204","0","0","0","204","0","0","0","0","0","0","0","0","0","0","0","208","4","0","0","0","0","4","0","0","0","204","0","0","208","","ACTIVITY",".91","MAXAR TECHNOLOGIES","116931045"
"2018","94538THCLT6400S","110001169440","CERTAINTEED CORP","6400 STEVENSON BLVD","FREMONT","ALAMEDA","CA","94538","","","37.51166","-121.99502","NO","324","Petroleum","","","","","","","324122","","","","","","1318217269796","POLYCYCLIC AROMATIC COMPOUNDS","N590","649749","YES","PBT","NO","0","YES","R","Pounds","0",".0073","0","0","0","0","0","0","0","0","0","0","0","0",".0073","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7849","0","0","0","16.7849","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16.7849","16.7922","0","0",".0073","0","16.7849","0","0","0","0","0","0","16.7922","","PRODUCTION",".93","SAINT-GOBAIN CORP","002358265"
"2018","90224WNSCR1501N","110009536421","OWENS CORNING ROOFING & ASPHALT LLC","1501 N TAMARIND AVE","COMPTON","LOS ANGELES","CA","90222","","","33.90676","-118.22283","NO","324","Petroleum","","","","","","","324122","324121","","","","","1318217479688","BENZO(G,H,I)PERYLENE","000191242","40576","YES","PBT","NO","0","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".76",".76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",".76",".76","0","0","0","0",".76","0","0","0","0","0","0",".76","","PRODUCTION",".98","OWENS CORNING","001317452"
"2018","90248GRWMR15600","110002140255","GROW MORE INC","15600 NEW CENTURY BLVD","GARDENA","LOS ANGELES","CA","90248","","","33.88998","-118.2815","NO","325","Chemicals","","","","","","","325314","","","","","","1318216714081","NITRIC ACID","007697372","152686","NO","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","GROW MORE INC","NA"
"2018","91605MRCHC13222","110000477216","AMERICH CORP","13212 SATICOY ST","NORTH HOLLYWOOD","LOS ANGELES","CA","91605","","","34.20793","-118.42105","NO","326","Plastics and Rubber","","","","","","","326191","","","","","","1318216747699","STYRENE","000100425","19414","YES","TRI","NO","0","YES","R","Pounds","0","14952","0","0","0","0","0","0","0","0","0","0","0","0","14952","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14952","0","0","14952","0","0","0","0","0","0","0","0","14952","","PRODUCTION",".98","AMERICH CORP","NA"
"2018","90670PGPND13429","110002421264","HERAEUS PRECIOUS METALS NA LLC","13429 ALONDRA BLVD","SANTA FE SPRINGS","LOS ANGELES","CA","90670","","","33.88793","-118.04609","NO","331","Primary Metals","","","","","","","331492","","","","","","1318217424201","HYDROCHLORIC ACID (1995 AND AFTER "ACID AEROSOLS" ONLY)","007647010","152231","YES","TRI","NO","0","NO","R","Pounds","544.6","257.9","0","0","0","0","0","0","0","0","0","0","0","0","802.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","802.5","0","0","802.5","0","0","0","0","0","0","573227","0","574029.5","","ACTIVITY","1.18","HERAEUS INC","001264563"
"2018","93257DLMSF770NP","110000528741","FOSTER FARMS PORTERVILLE PLANT","770 N PLANO ST","PORTERVILLE","TULARE","CA","93257","","","36.0796","-119.00866","NO","311","Food","","","","","","","311615","","","","","","1318217481415","NITRIC ACID","007697372","152686","NO","TRI","NO","0","NO","A","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","FOSTER FARMS","009178856"
"2018","90501CNSYS548AM","110041514117","AERO-ELECTRIC CONNECTOR INC","518 AMAPOLA AVE","TORRANCE","LOS ANGELES","CA","90501","","","33.843","-118.32349","NO","332","Fabricated Metals","","","","","","","332813","","","","","","1318217532225","CHROMIUM","007440473","150060","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","459.53","0","0","459.53","0","187.39","32648","0","0","32835.39","0","0","0","0","0","0","0","0","0","0","0","33294.92","459.53","0","0","0","0","459.53","0","0","0","32835.39","0","0","33294.92","","PRODUCTION","1.1","CONESYS INC","011556719"
"2018","92621LCTRN537WE","110022878000","ELECTRONIC PRECISION SPECIALTIES INC","537 W MERCURY LN","BREA","ORANGE","CA","92821","","","33.91984","-117.90394","NO","332","Fabricated Metals","","","","","","","332813","","","","","","1318217442565","LEAD COMPOUNDS","N420","650002","YES","PBT","YES","1","NO","R","Pounds",".01","0","0","0","0","0","0","0","0","0","0","0","0","0",".01","2.278","0","2.278","200","0","0","0","0","0","0","0","0","0","0","0","75","0","0","0","0","0","0","277.278","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","275","277.288","0","0",".01","75","202.278","0","0","0","0","0","0","277.288","","PRODUCTION","1","NA",""
"2018","9135WCTVMG93561","110019001747","ACTIVE MAGNETIC INSPECTION INC","9356 1/2 SAN FERNANDO ROAD, UNIT B","SUN VALLEY","LOS ANGELES","CA","91352","","","34.239233","-118.393679","NO","332","Fabricated Metals","","","","","","","332813","","","","","","1318216755227","CHROMIUM","007440473","150060","YES","TRI","YES","1","NO","R","Pounds","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","250","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","250","5","0","0","0","0","5","0","0","0","250","0","0","255","","PRODUCTION","1","NA",""
"2018","93206SFTYK2500W","110000500912","CLEAN HARBORS BUTTONWILLOW LLC","2500 WEST LOKERN ROAD","BUTTONWILLOW","KERN","CA","93206","","","35.403061","-119.615756","NO","562","Hazardous Waste","","","","","","","562211","562219","","","","","1318217203862","STYRENE","000100425","19414","YES","TRI","NO","0","YES","R","Pounds",".36","0","0","0","0","0","0","18940","18939","0","0","0","0","0","37879.36","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","34.515","0","0","0",".000043","34.515043","0","34.515043","37879.36","0","37879",".36","0","0","0","0","0","0",".611","34.515043","37914.486043","","PRODUCTION","1.21","CLEAN HARBORS INC","157793639"
